store_id,item_id,date,qty_sold,on_promo
1,3,2023-07-20,50,0
1,3,2023-07-21,46,0
1,3,2023-07-22,49,0
1,3,2023-07-23,53,0
1,3,2023-07-24,58,1
1,3,2023-07-25,66,1
1,3,2023-07-26,39,0
1,3,2023-07-27,59,1
1,3,2023-07-28,36,0
1,3,2023-07-29,51,0
1,3,2023-07-30,73,1
1,3,2023-07-31,48,0
1,3,2023-08-01,56,1
1,3,2023-08-02,43,0
1,3,2023-08-03,46,0
1,3,2023-08-04,74,1
1,3,2023-08-05,50,0
1,3,2023-08-06,72,1
1,3,2023-08-07,41,0
1,3,2023-08-08,47,0
1,3,2023-08-09,47,0
1,3,2023-08-10,40,0
1,3,2023-08-11,47,0
1,3,2023-08-12,49,0
1,3,2023-08-13,53,0
1,3,2023-08-14,43,0
1,3,2023-08-15,39,0
1,3,2023-08-16,36,0
1,3,2023-08-17,47,0
1,3,2023-08-18,69,1
1,3,2023-08-19,51,0
1,3,2023-08-20,49,0
1,3,2023-08-21,35,0
1,3,2023-08-22,46,0
1,3,2023-08-23,42,0
1,3,2023-08-24,60,1
1,3,2023-08-25,45,0
1,3,2023-08-26,42,0
1,3,2023-08-27,44,0
1,3,2023-08-28,37,0
1,3,2023-08-29,64,1
1,3,2023-08-30,41,0
1,3,2023-08-31,44,0
1,3,2023-09-01,67,1
1,3,2023-09-02,52,0
1,3,2023-09-03,58,0
1,3,2023-09-04,46,0
1,3,2023-09-05,40,0
1,3,2023-09-06,38,0
1,3,2023-09-07,61,1
1,3,2023-09-08,44,0
1,3,2023-09-09,71,1
1,3,2023-09-10,52,0
1,3,2023-09-11,64,1
1,3,2023-09-12,56,1
1,3,2023-09-13,46,0
1,3,2023-09-14,42,0
1,3,2023-09-15,50,0
1,3,2023-09-16,49,0
1,3,2023-09-17,47,0
1,3,2023-09-18,35,0
1,3,2023-09-19,35,0
1,3,2023-09-20,66,1
1,3,2023-09-21,49,0
1,3,2023-09-22,40,0
1,3,2023-09-23,48,0
1,3,2023-09-24,49,0
1,3,2023-09-25,67,1
1,3,2023-09-26,36,0
1,3,2023-09-27,62,1
1,3,2023-09-28,66,1
1,3,2023-09-29,43,0
1,3,2023-09-30,35,0
1,3,2023-10-01,52,0
1,3,2023-10-02,64,1
1,3,2023-10-03,47,0
1,3,2023-10-04,49,0
1,3,2023-10-05,47,0
1,3,2023-10-06,41,0
1,3,2023-10-07,41,0
1,3,2023-10-08,84,1
1,3,2023-10-09,40,0
1,3,2023-10-10,41,0
1,3,2023-10-11,49,0
1,3,2023-10-12,37,0
1,3,2023-10-13,34,0
1,3,2023-10-14,71,1
1,3,2023-10-15,45,0
1,3,2023-10-16,33,0
1,3,2023-10-17,40,0
1,3,2023-10-18,41,0
1,3,2023-10-19,33,0
1,3,2023-10-20,59,1
1,3,2023-10-21,45,0
1,3,2023-10-22,64,1
1,3,2023-10-23,41,0
1,3,2023-10-24,42,0
1,3,2023-10-25,37,0
1,3,2023-10-26,46,0
1,3,2023-10-27,41,0
1,3,2023-10-28,45,0
1,3,2023-10-29,41,0
1,3,2023-10-30,42,0
1,3,2023-10-31,43,0
1,3,2023-11-01,38,0
1,3,2023-11-02,41,0
1,3,2023-11-03,49,0
1,3,2023-11-04,53,0
1,3,2023-11-05,38,0
1,3,2023-11-06,37,0
1,3,2023-11-07,40,0
1,3,2023-11-08,41,0
1,3,2023-11-09,41,0
1,3,2023-11-10,43,0
1,3,2023-11-11,48,0
1,3,2023-11-12,73,1
1,3,2023-11-13,45,0
1,3,2023-11-14,42,0
1,3,2023-11-15,35,0
1,3,2023-11-16,41,0
1,3,2023-11-17,40,0
1,3,2023-11-18,39,0
1,3,2023-11-19,49,0
1,3,2023-11-20,35,0
1,3,2023-11-21,45,0
1,3,2023-11-22,43,0
1,3,2023-11-23,35,0
1,3,2023-11-24,45,0
1,3,2023-11-25,80,1
1,3,2023-11-26,72,1
1,3,2023-11-27,40,0
1,3,2023-11-28,45,0
1,3,2023-11-29,47,0
1,3,2023-11-30,32,0
1,3,2023-12-01,35,0
1,3,2023-12-02,47,0
1,3,2023-12-03,47,0
1,3,2023-12-04,44,0
1,3,2023-12-05,47,0
1,3,2023-12-06,47,0
1,3,2023-12-07,32,0
1,3,2023-12-08,36,0
1,3,2023-12-09,67,1
1,3,2023-12-10,46,0
1,3,2023-12-11,36,0
1,3,2023-12-12,43,0
1,3,2023-12-13,43,0
1,3,2023-12-14,41,0
1,3,2023-12-15,40,0
1,3,2023-12-16,47,0
1,3,2023-12-17,47,0
1,3,2023-12-18,69,1
1,3,2023-12-19,44,0
1,3,2023-12-20,59,1
1,3,2023-12-21,40,0
1,3,2023-12-22,43,0
1,3,2023-12-23,43,0
1,3,2023-12-24,49,0
1,3,2023-12-25,44,0
1,3,2023-12-26,43,0
1,3,2023-12-27,37,0
1,3,2023-12-28,37,0
1,3,2023-12-29,31,0
1,3,2023-12-30,52,0
1,3,2023-12-31,59,0
1,4,2023-01-01,41,0
1,4,2023-01-02,33,0
1,4,2023-01-03,43,0
1,4,2023-01-04,46,0
1,4,2023-01-05,55,1
1,4,2023-01-06,40,0
1,4,2023-01-07,46,0
1,4,2023-01-08,37,0
1,4,2023-01-09,43,0
1,4,2023-01-10,39,0
1,4,2023-01-11,46,0
1,4,2023-01-12,54,1
1,4,2023-01-13,56,1
1,4,2023-01-14,41,0
1,4,2023-01-15,45,0
1,4,2023-01-16,37,0
1,4,2023-01-17,28,0
1,4,2023-01-18,67,1
1,4,2023-01-19,32,0
1,4,2023-01-20,40,0
1,4,2023-01-21,47,0
1,4,2023-01-22,75,1
1,4,2023-01-23,46,0
1,4,2023-01-24,32,0
1,4,2023-01-25,34,0
1,4,2023-01-26,41,0
1,4,2023-01-27,52,1
1,4,2023-01-28,56,0
1,4,2023-01-29,70,1
1,4,2023-01-30,44,0
1,4,2023-01-31,33,0
1,4,2023-02-01,44,0
1,4,2023-02-02,30,0
1,4,2023-02-03,38,0
1,4,2023-02-04,46,0
1,4,2023-02-05,53,0
1,4,2023-02-06,34,0
1,4,2023-02-07,48,0
1,4,2023-02-08,41,0
1,4,2023-02-09,39,0
1,4,2023-02-10,60,1
1,4,2023-02-11,44,0
1,4,2023-02-12,37,0
1,4,2023-02-13,51,1
1,4,2023-02-14,41,0
1,4,2023-02-15,34,0
1,4,2023-02-16,35,0
1,4,2023-02-17,43,0
1,4,2023-02-18,46,0
1,4,2023-02-19,53,0
1,4,2023-02-20,35,0
1,4,2023-02-21,56,1
1,4,2023-02-22,43,0
1,4,2023-02-23,40,0
1,4,2023-02-24,49,0
1,4,2023-02-25,40,0
1,4,2023-02-26,40,0
1,4,2023-02-27,39,0
1,4,2023-02-28,40,0
1,4,2023-03-01,33,0
1,4,2023-03-02,42,0
1,4,2023-03-03,40,0
1,4,2023-03-04,42,0
1,4,2023-03-05,46,0
1,4,2023-03-06,42,0
1,4,2023-03-07,57,1
1,4,2023-03-08,32,0
1,4,2023-03-09,47,1
1,4,2023-03-10,32,0
1,4,2023-03-11,72,1
1,4,2023-03-12,46,0
1,4,2023-03-13,54,1
1,4,2023-03-14,34,0
1,4,2023-03-15,34,0
1,4,2023-03-16,55,1
1,4,2023-03-17,37,0
1,4,2023-03-18,59,1
1,4,2023-03-19,45,0
1,4,2023-03-20,52,1
1,4,2023-03-21,33,0
1,4,2023-03-22,37,0
1,4,2023-03-23,39,0
1,4,2023-03-24,31,0
1,4,2023-03-25,50,0
1,4,2023-03-26,43,0
1,4,2023-03-27,41,0
1,4,2023-03-28,41,0
1,4,2023-03-29,38,0
1,4,2023-03-30,36,0
1,4,2023-03-31,43,0
1,4,2023-04-01,48,0
1,4,2023-04-02,47,0
1,4,2023-04-03,53,1
1,4,2023-04-04,59,1
1,4,2023-04-05,42,0
1,4,2023-04-06,52,1
1,4,2023-04-07,43,0
1,4,2023-04-08,48,0
1,4,2023-04-09,47,0
1,4,2023-04-10,36,0
1,4,2023-04-11,45,0
1,4,2023-04-12,34,0
1,4,2023-04-13,38,0
1,4,2023-04-14,36,0
1,4,2023-04-15,39,0
1,4,2023-04-16,41,0
1,4,2023-04-17,41,0
1,4,2023-04-18,47,0
1,4,2023-04-19,60,1
1,4,2023-04-20,59,1
1,4,2023-04-21,47,0
1,4,2023-04-22,40,0
1,4,2023-04-23,65,1
1,4,2023-04-24,39,0
1,4,2023-04-25,38,0
1,4,2023-04-26,38,0
1,4,2023-04-27,54,1
1,4,2023-04-28,38,0
1,4,2023-04-29,37,0
1,4,2023-04-30,52,0
1,4,2023-05-01,39,0
1,4,2023-05-02,61,1
1,4,2023-05-03,39,0
1,4,2023-05-04,42,0
1,4,2023-05-05,38,0
1,4,2023-05-06,51,0
1,4,2023-05-07,41,0
1,4,2023-05-08,62,1
1,4,2023-05-09,43,0
1,4,2023-05-10,29,0
1,4,2023-05-11,34,0
1,4,2023-05-12,41,0
1,4,2023-05-13,46,0
1,4,2023-05-14,44,0
1,4,2023-05-15,50,1
1,4,2023-05-16,42,0
1,4,2023-05-17,37,0
1,4,2023-05-18,38,0
1,4,2023-05-19,38,0
1,4,2023-05-20,47,0
1,4,2023-05-21,41,0
1,4,2023-05-22,38,0
1,4,2023-05-23,41,0
1,4,2023-05-24,33,0
1,4,2023-05-25,44,0
1,4,2023-05-26,43,0
1,4,2023-05-27,44,0
1,4,2023-05-28,44,0
1,4,2023-05-29,49,1
1,4,2023-05-30,40,0
1,4,2023-05-31,59,1
1,4,2023-06-01,35,0
1,4,2023-06-02,63,1
1,4,2023-06-03,68,1
1,4,2023-06-04,38,0
1,4,2023-06-05,54,1
1,4,2023-06-06,30,0
1,4,2023-06-07,55,0
1,4,2023-06-08,30,0
1,4,2023-06-09,37,0
1,4,2023-06-10,42,0
1,4,2023-06-11,59,1
1,4,2023-06-12,65,1
1,4,2023-06-13,52,1
1,4,2023-06-14,41,0
1,4,2023-06-15,32,0
1,4,2023-06-16,41,0
1,4,2023-06-17,35,0
1,4,2023-06-18,76,1
1,4,2023-06-19,55,1
1,4,2023-06-20,51,1
1,4,2023-06-21,64,1
1,4,2023-06-22,54,1
1,4,2023-06-23,30,0
1,4,2023-06-24,46,0
1,4,2023-06-25,43,0
1,4,2023-06-26,38,0
1,4,2023-06-27,41,0
1,4,2023-06-28,36,0
1,4,2023-06-29,42,0
1,4,2023-06-30,60,1
1,4,2023-07-01,30,0
1,4,2023-07-02,51,0
1,4,2023-07-03,37,0
1,4,2023-07-04,41,0
1,4,2023-07-05,34,0
1,4,2023-07-06,38,0
1,4,2023-07-07,35,0
1,4,2023-07-08,42,0
1,4,2023-07-09,42,0
1,4,2023-07-10,33,0
1,4,2023-07-11,45,0
1,4,2023-07-12,54,1
1,4,2023-07-13,35,0
1,4,2023-07-14,41,0
1,4,2023-07-15,38,0
1,4,2023-07-16,43,0
1,4,2023-07-17,36,0
1,4,2023-07-18,32,0
1,4,2023-07-19,29,0
1,4,2023-07-20,38,0
1,4,2023-07-21,40,0
1,4,2023-07-22,44,0
1,4,2023-07-23,52,0
1,4,2023-07-24,39,0
1,4,2023-07-25,37,0
1,4,2023-07-26,40,0
1,4,2023-07-27,35,0
1,4,2023-07-28,42,0
1,4,2023-07-29,43,0
1,4,2023-07-30,43,0
1,4,2023-07-31,39,0
1,4,2023-08-01,35,0
1,4,2023-08-02,28,0
1,4,2023-08-03,40,0
1,4,2023-08-04,41,0
1,4,2023-08-05,44,0
1,4,2023-08-06,46,0
1,4,2023-08-07,55,1
1,4,2023-08-08,38,0
1,4,2023-08-09,33,0
1,4,2023-08-10,49,0
1,4,2023-08-11,47,0
1,4,2023-08-12,63,1
1,4,2023-08-13,45,0
1,4,2023-08-14,38,0
1,4,2023-08-15,39,0
1,4,2023-08-16,42,0
1,4,2023-08-17,35,0
1,4,2023-08-18,59,1
1,4,2023-08-19,67,1
1,4,2023-08-20,38,0
1,4,2023-08-21,41,0
1,4,2023-08-22,37,0
1,4,2023-08-23,36,0
1,4,2023-08-24,56,1
1,4,2023-08-25,41,0
1,4,2023-08-26,41,0
1,4,2023-08-27,39,0
1,4,2023-08-28,35,0
1,4,2023-08-29,39,0
1,4,2023-08-30,35,0
1,4,2023-08-31,39,0
1,4,2023-09-01,59,1
1,4,2023-09-02,44,0
1,4,2023-09-03,47,0
1,4,2023-09-04,37,0
1,4,2023-09-05,38,0
1,4,2023-09-06,39,0
1,4,2023-09-07,38,0
1,4,2023-09-08,30,0
1,4,2023-09-09,54,0
1,4,2023-09-10,46,0
1,4,2023-09-11,33,0
1,4,2023-09-12,40,0
1,4,2023-09-13,46,0
1,4,2023-09-14,34,0
1,4,2023-09-15,48,0
1,4,2023-09-16,49,0
1,4,2023-09-17,37,0
1,4,2023-09-18,48,0
1,4,2023-09-19,29,0
1,4,2023-09-20,38,0
1,4,2023-09-21,37,0
1,4,2023-09-22,32,0
1,4,2023-09-23,48,0
1,4,2023-09-24,52,0
1,4,2023-09-25,50,1
1,4,2023-09-26,45,0
1,4,2023-09-27,41,0
1,4,2023-09-28,45,0
1,4,2023-09-29,37,0
1,4,2023-09-30,56,0
1,4,2023-10-01,70,1
1,4,2023-10-02,39,0
1,4,2023-10-03,39,0
1,4,2023-10-04,30,0
1,4,2023-10-05,59,1
1,4,2023-10-06,32,0
1,4,2023-10-07,40,0
1,4,2023-10-08,36,0
1,4,2023-10-09,29,0
1,4,2023-10-10,63,1
1,4,2023-10-11,37,0
1,4,2023-10-12,25,0
1,4,2023-10-13,39,0
1,4,2023-10-14,55,1
1,4,2023-10-15,50,0
1,4,2023-10-16,34,0
1,4,2023-10-17,54,1
1,4,2023-10-18,62,1
1,4,2023-10-19,54,1
1,4,2023-10-20,44,0
1,4,2023-10-21,45,0
1,4,2023-10-22,51,0
1,4,2023-10-23,36,0
1,4,2023-10-24,44,0
1,4,2023-10-25,31,0
1,4,2023-10-26,40,0
1,4,2023-10-27,35,0
1,4,2023-10-28,45,0
1,4,2023-10-29,49,0
1,4,2023-10-30,37,0
1,4,2023-10-31,61,1
1,4,2023-11-01,42,0
1,4,2023-11-02,37,0
1,4,2023-11-03,41,0
1,4,2023-11-04,67,1
1,4,2023-11-05,69,1
1,4,2023-11-06,41,0
1,4,2023-11-07,35,0
1,4,2023-11-08,30,0
1,4,2023-11-09,34,0
1,4,2023-11-10,35,0
1,4,2023-11-11,50,0
1,4,2023-11-12,43,0
1,4,2023-11-13,42,0
1,4,2023-11-14,26,0
1,4,2023-11-15,32,0
1,4,2023-11-16,24,0
1,4,2023-11-17,54,1
1,4,2023-11-18,52,0
1,4,2023-11-19,46,0
1,4,2023-11-20,33,0
1,4,2023-11-21,48,1
1,4,2023-11-22,39,0
1,4,2023-11-23,33,0
1,4,2023-11-24,34,0
1,4,2023-11-25,40,0
1,4,2023-11-26,41,0
1,4,2023-11-27,31,0
1,4,2023-11-28,37,0
1,4,2023-11-29,58,1
1,4,2023-11-30,33,0
1,4,2023-12-01,46,0
1,4,2023-12-02,48,0
1,4,2023-12-03,35,0
1,4,2023-12-04,38,0
1,4,2023-12-05,58,1
1,4,2023-12-06,39,0
1,4,2023-12-07,37,0
1,4,2023-12-08,41,0
1,4,2023-12-09,73,1
1,4,2023-12-10,71,1
1,4,2023-12-11,44,0
1,4,2023-12-12,42,0
1,4,2023-12-13,36,0
1,4,2023-12-14,39,0
1,4,2023-12-15,40,0
1,4,2023-12-16,50,0
1,4,2023-12-17,45,0
1,4,2023-12-18,39,0
1,4,2023-12-19,47,1
1,4,2023-12-20,35,0
1,4,2023-12-21,25,0
1,4,2023-12-22,33,0
1,4,2023-12-23,42,0
1,4,2023-12-24,71,1
1,4,2023-12-25,34,0
1,4,2023-12-26,37,0
1,4,2023-12-27,58,1
1,4,2023-12-28,37,0
1,4,2023-12-29,35,0
1,4,2023-12-30,53,0
1,4,2023-12-31,49,0
1,5,2023-01-01,42,0
1,5,2023-01-02,34,0
1,5,2023-01-03,28,0
1,5,2023-01-04,55,1
1,5,2023-01-05,31,0
1,5,2023-01-06,37,0
1,5,2023-01-07,42,0
1,5,2023-01-08,56,1
1,5,2023-01-09,24,0
1,5,2023-01-10,30,0
1,5,2023-01-11,26,0
1,5,2023-01-12,47,1
1,5,2023-01-13,31,0
1,5,2023-01-14,37,0
1,5,2023-01-15,39,0
1,5,2023-01-16,31,0
1,5,2023-01-17,29,0
1,5,2023-01-18,23,0
1,5,2023-01-19,26,0
1,5,2023-01-20,24,0
1,5,2023-01-21,40,0
1,5,2023-01-22,35,0
1,5,2023-01-23,31,0
1,5,2023-01-24,42,1
1,5,2023-01-25,35,0
1,5,2023-01-26,32,0
1,5,2023-01-27,30,0
1,5,2023-01-28,35,0
1,5,2023-01-29,31,0
1,5,2023-01-30,26,0
1,5,2023-01-31,22,0
1,5,2023-02-01,48,1
1,5,2023-02-02,33,0
1,5,2023-02-03,33,0
1,5,2023-02-04,31,0
1,5,2023-02-05,43,0
1,5,2023-02-06,28,0
1,5,2023-02-07,32,0
1,5,2023-02-08,38,1
1,5,2023-02-09,50,1
1,5,2023-02-10,48,1
1,5,2023-02-11,52,1
1,5,2023-02-12,33,0
1,5,2023-02-13,33,0
1,5,2023-02-14,50,1
1,5,2023-02-15,40,1
1,5,2023-02-16,29,0
1,5,2023-02-17,27,0
1,5,2023-02-18,42,0
1,5,2023-02-19,33,0
1,5,2023-02-20,23,0
1,5,2023-02-21,33,0
1,5,2023-02-22,36,0
1,5,2023-02-23,48,1
1,5,2023-02-24,35,0
1,5,2023-02-25,64,1
1,5,2023-02-26,62,1
1,5,2023-02-27,38,0
1,5,2023-02-28,38,0
1,5,2023-03-01,27,0
1,5,2023-03-02,48,1
1,5,2023-03-03,30,0
1,5,2023-03-04,46,1
1,5,2023-03-05,54,1
1,5,2023-03-06,35,0
1,5,2023-03-07,32,0
1,5,2023-03-08,29,0
1,5,2023-03-09,26,0
1,5,2023-03-10,32,0
1,5,2023-03-11,35,0
1,5,2023-03-12,41,0
1,5,2023-03-13,35,0
1,5,2023-03-14,32,0
1,5,2023-03-15,24,0
1,5,2023-03-16,28,0
1,5,2023-03-17,54,1
1,5,2023-03-18,38,0
1,5,2023-03-19,60,1
1,5,2023-03-20,25,0
1,5,2023-03-21,45,0
1,5,2023-03-22,36,1
1,5,2023-03-23,32,0
1,5,2023-03-24,21,0
1,5,2023-03-25,41,0
1,5,2023-03-26,31,0
1,5,2023-03-27,44,1
1,5,2023-03-28,31,0
1,5,2023-03-29,48,1
1,5,2023-03-30,29,0
1,5,2023-03-31,31,0
1,5,2023-04-01,37,0
1,5,2023-04-02,54,1
1,5,2023-04-03,29,0
1,5,2023-04-04,42,1
1,5,2023-04-05,46,1
1,5,2023-04-06,31,0
1,5,2023-04-07,26,0
1,5,2023-04-08,35,0
1,5,2023-04-09,27,0
1,5,2023-04-10,28,0
1,5,2023-04-11,21,0
1,5,2023-04-12,27,0
1,5,2023-04-13,24,0
1,5,2023-04-14,26,0
1,5,2023-04-15,42,0
1,5,2023-04-16,30,0
1,5,2023-04-17,28,0
1,5,2023-04-18,46,1
1,5,2023-04-19,20,0
1,5,2023-04-20,44,1
1,5,2023-04-21,31,0
1,5,2023-04-22,30,0
1,5,2023-04-23,28,0
1,5,2023-04-24,33,0
1,5,2023-04-25,35,1
1,5,2023-04-26,28,0
1,5,2023-04-27,24,0
1,5,2023-04-28,18,0
1,5,2023-04-29,59,1
1,5,2023-04-30,39,0
1,5,2023-05-01,51,1
1,5,2023-05-02,45,1
1,5,2023-05-03,24,0
1,5,2023-05-04,27,0
1,5,2023-05-05,28,1
1,5,2023-05-06,28,0
1,5,2023-05-07,34,0
1,5,2023-05-08,35,0
1,5,2023-05-09,27,0
1,5,2023-05-10,46,1
1,5,2023-05-11,31,0
1,5,2023-05-12,23,0
1,5,2023-05-13,29,0
1,5,2023-05-14,39,0
1,5,2023-05-15,25,0
1,5,2023-05-16,32,0
1,5,2023-05-17,25,0
1,5,2023-05-18,41,1
1,5,2023-05-19,46,1
1,5,2023-05-20,35,0
1,5,2023-05-21,34,0
1,5,2023-05-22,25,0
1,5,2023-05-23,45,1
1,5,2023-05-24,25,0
1,5,2023-05-25,32,0
1,5,2023-05-26,25,0
1,5,2023-05-27,34,0
1,5,2023-05-28,38,0
1,5,2023-05-29,31,0
1,5,2023-05-30,31,0
1,5,2023-05-31,29,0
1,5,2023-06-01,24,0
1,5,2023-06-02,34,0
1,5,2023-06-03,35,0
1,5,2023-06-04,50,1
1,5,2023-06-05,26,0
1,5,2023-06-06,37,0
1,5,2023-06-07,28,0
1,5,2023-06-08,54,1
1,5,2023-06-09,22,0
1,5,2023-06-10,41,0
1,5,2023-06-11,34,0
1,5,2023-06-12,27,0
1,5,2023-06-13,24,0
1,5,2023-06-14,30,0
1,5,2023-06-15,34,0
1,5,2023-06-16,30,0
1,5,2023-06-17,51,1
1,5,2023-06-18,28,0
1,5,2023-06-19,28,0
1,5,2023-06-20,31,0
1,5,2023-06-21,25,0
1,5,2023-06-22,36,0
1,5,2023-06-23,27,0
1,5,2023-06-24,37,0
1,5,2023-06-25,33,0
1,5,2023-06-26,33,0
1,5,2023-06-27,30,0
1,5,2023-06-28,37,0
1,5,2023-06-29,30,0
1,5,2023-06-30,32,0
1,5,2023-07-01,36,0
1,5,2023-07-02,48,1
1,5,2023-07-03,50,1
1,5,2023-07-04,31,0
1,5,2023-07-05,32,0
1,5,2023-07-06,34,0
1,5,2023-07-07,50,1
1,5,2023-07-08,30,0
1,5,2023-07-09,29,0
1,5,2023-07-10,40,1
1,5,2023-07-11,38,1
1,5,2023-07-12,42,1
1,5,2023-07-13,24,0
1,5,2023-07-14,39,1
1,5,2023-07-15,37,0
1,5,2023-07-16,27,0
1,5,2023-07-17,30,0
1,5,2023-07-18,34,0
1,5,2023-07-19,49,1
1,5,2023-07-20,32,0
1,5,2023-07-21,33,0
1,5,2023-07-22,39,0
1,5,2023-07-23,30,0
1,5,2023-07-24,28,0
1,5,2023-07-25,32,0
1,5,2023-07-26,27,0
1,5,2023-07-27,27,0
1,5,2023-07-28,31,0
1,5,2023-07-29,44,0
1,5,2023-07-30,39,0
1,5,2023-07-31,21,0
1,5,2023-08-01,45,1
1,5,2023-08-02,24,0
1,5,2023-08-03,49,1
1,5,2023-08-04,51,1
1,5,2023-08-05,63,1
1,5,2023-08-06,40,0
1,5,2023-08-07,32,0
1,5,2023-08-08,32,0
1,5,2023-08-09,39,1
1,5,2023-08-10,29,0
1,5,2023-08-11,30,0
1,5,2023-08-12,32,0
1,5,2023-08-13,38,0
1,5,2023-08-14,40,0
1,5,2023-08-15,36,1
1,5,2023-08-16,47,1
1,5,2023-08-17,29,0
1,5,2023-08-18,32,0
1,5,2023-08-19,36,0
1,5,2023-08-20,34,0
1,5,2023-08-21,22,0
1,5,2023-08-22,33,0
1,5,2023-08-23,32,0
1,5,2023-08-24,32,0
1,5,2023-08-25,35,0
1,5,2023-08-26,33,0
1,5,2023-08-27,35,0
1,5,2023-08-28,40,1
1,5,2023-08-29,42,1
1,5,2023-08-30,38,1
1,5,2023-08-31,26,0
1,5,2023-09-01,33,1
1,5,2023-09-02,37,0
1,5,2023-09-03,45,0
1,5,2023-09-04,24,0
1,5,2023-09-05,43,1
1,5,2023-09-06,38,0
1,5,2023-09-07,32,0
1,5,2023-09-08,46,1
1,5,2023-09-09,31,0
1,5,2023-09-10,34,0
1,5,2023-09-11,26,0
1,5,2023-09-12,32,0
1,5,2023-09-13,32,0
1,5,2023-09-14,27,0
1,5,2023-09-15,28,0
1,5,2023-09-16,41,0
1,5,2023-09-17,42,0
1,5,2023-09-18,43,1
1,5,2023-09-19,28,0
1,5,2023-09-20,39,1
1,5,2023-09-21,28,0
1,5,2023-09-22,30,0
1,5,2023-09-23,46,1
1,5,2023-09-24,55,1
1,5,2023-09-25,43,1
1,5,2023-09-26,36,0
1,5,2023-09-27,37,0
1,5,2023-09-28,39,0
1,5,2023-09-29,31,0
1,5,2023-09-30,52,1
1,5,2023-10-01,37,0
1,5,2023-10-02,28,0
1,5,2023-10-03,50,1
1,5,2023-10-04,33,0
1,5,2023-10-05,27,0
1,5,2023-10-06,33,0
1,5,2023-10-07,27,0
1,5,2023-10-08,43,0
1,5,2023-10-09,26,0
1,5,2023-10-10,36,0
1,5,2023-10-11,42,1
1,5,2023-10-12,30,0
1,5,2023-10-13,28,0
1,5,2023-10-14,38,0
1,5,2023-10-15,30,0
1,5,2023-10-16,18,0
1,5,2023-10-17,36,0
1,5,2023-10-18,52,1
1,5,2023-10-19,27,0
1,5,2023-10-20,25,0
1,5,2023-10-21,34,0
1,5,2023-10-22,30,0
1,5,2023-10-23,31,0
1,5,2023-10-24,43,1
1,5,2023-10-25,42,1
1,5,2023-10-26,27,0
1,5,2023-10-27,29,0
1,5,2023-10-28,34,0
1,5,2023-10-29,35,0
1,5,2023-10-30,26,0
1,5,2023-10-31,35,0
1,5,2023-11-01,31,0
1,5,2023-11-02,29,0
1,5,2023-11-03,39,1
1,5,2023-11-04,40,0
1,5,2023-11-05,32,0
1,5,2023-11-06,45,1
1,5,2023-11-07,27,0
1,5,2023-11-08,48,1
1,5,2023-11-09,35,1
1,5,2023-11-10,26,0
1,5,2023-11-11,39,0
1,5,2023-11-12,32,0
1,5,2023-11-13,20,0
1,5,2023-11-14,26,0
1,5,2023-11-15,46,1
1,5,2023-11-16,24,0
1,5,2023-11-17,29,0
1,5,2023-11-18,35,0
1,5,2023-11-19,44,0
1,5,2023-11-20,25,0
1,5,2023-11-21,37,0
1,5,2023-11-22,25,0
1,5,2023-11-23,47,1
1,5,2023-11-24,28,0
1,5,2023-11-25,33,0
1,5,2023-11-26,28,0
1,5,2023-11-27,47,1
1,5,2023-11-28,34,0
1,5,2023-11-29,32,0
1,5,2023-11-30,26,0
1,5,2023-12-01,43,1
1,5,2023-12-02,34,0
1,5,2023-12-03,39,0
1,5,2023-12-04,50,1
1,5,2023-12-05,28,0
1,5,2023-12-06,20,0
1,5,2023-12-07,20,0
1,5,2023-12-08,41,1
1,5,2023-12-09,40,0
1,5,2023-12-10,38,0
1,5,2023-12-11,33,0
1,5,2023-12-12,41,1
1,5,2023-12-13,27,0
1,5,2023-12-14,34,0
1,5,2023-12-15,38,0
1,5,2023-12-16,40,0
1,5,2023-12-17,40,0
1,5,2023-12-18,26,0
1,5,2023-12-19,33,0
1,5,2023-12-20,23,0
1,5,2023-12-21,35,0
1,5,2023-12-22,31,0
1,5,2023-12-23,52,1
1,5,2023-12-24,25,0
1,5,2023-12-25,28,0
1,5,2023-12-26,29,0
1,5,2023-12-27,30,0
1,5,2023-12-28,28,0
1,5,2023-12-29,27,0
1,5,2023-12-30,49,1
1,5,2023-12-31,44,0
2,1,2023-01-01,44,0
2,1,2023-01-02,30,0
2,1,2023-01-03,45,1
2,1,2023-01-04,35,1
2,1,2023-01-05,33,0
2,1,2023-01-06,21,0
2,1,2023-01-07,37,0
2,1,2023-01-08,33,0
2,1,2023-01-09,31,0
2,1,2023-01-10,43,1
2,1,2023-01-11,42,1
2,1,2023-01-12,28,0
2,1,2023-01-13,27,1
2,1,2023-01-14,28,0
2,1,2023-01-15,56,1
2,1,2023-01-16,23,0
2,1,2023-01-17,44,1
2,1,2023-01-18,44,1
2,1,2023-01-19,33,0
2,1,2023-01-20,26,0
2,1,2023-01-21,28,0
2,1,2023-01-22,34,0
2,1,2023-01-23,30,0
2,1,2023-01-24,28,0
2,1,2023-01-25,33,0
2,1,2023-01-26,42,1
2,1,2023-01-27,18,0
2,1,2023-01-28,29,0
2,1,2023-01-29,41,0
2,1,2023-01-30,29,0
2,1,2023-01-31,38,1
2,1,2023-02-01,29,0
2,1,2023-02-02,28,0
2,1,2023-02-03,28,0
2,1,2023-02-04,25,0
2,1,2023-02-05,36,0
